2023-10-06 05:58:54.632+00:00 | main | INFO  | Besu | Starting Besu
2023-10-06 05:58:54.876+00:00 | main | WARN  | Besu | --miner-coinbase and --min-gas-price has been ignored because --miner-enabled was not defined on the command line.
2023-10-06 05:58:55.119+00:00 | main | WARN  | Besu | --graphql-http-host has been ignored because --graphql-http-enabled was not defined on the command line.
2023-10-06 05:58:55.240+00:00 | main | INFO  | Besu | 
####################################################################################################
#                                                                                                  #
# Besu version 23.4.4                                                                              #
#                                                                                                  #
# Configuration:                                                                                   #
# Network: Custom genesis file specified                                                           #
# Network Id: 1337                                                                                 #
# Data storage: Forest                                                                             #
# Sync mode: Full                                                                                  #
# RPC HTTP APIs: ADMIN,IBFT,QBFT,CLIQUE,ETH,NET,TXPOOL,WEB3                                        #
# RPC HTTP port: 8545                                                                              #
#                                                                                                  #
# Host:                                                                                            #
# Java: openjdk-java-17                                                                            #
# Maximum heap size: 3.86 GB                                                                       #
# OS: linux-x86_64                                                                                 #
# glibc: 2.35                                                                                      #
# jemalloc: 5.2.1-0-gea6b3e973b477b8061e0076bb257dbd7f3faa756                                      #
# Total memory: 15.45 GB                                                                           #
# CPU cores: 12                                                                                    #
#                                                                                                  #
####################################################################################################
2023-10-06 06:00:22.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #66 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7d1b20d4b46ab9476699ee7a09041c47a2a6b6a916efcc833da7a0d7ea72834e)
2023-10-06 06:00:23.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #67 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf6ca62f943d08abdf58d7c0080a6ebc55a59a4d0ab1cb2a2d926bfc6525f0531)
2023-10-06 06:00:24.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #68 / 0 tx / 0 pending / 0 (0.0%) gas / (0x345e6c9db2e40be2b5d9fd7540442873ec2e7a6953f43451a9ae9360f5a6a319)
2023-10-06 06:00:25.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #69 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9a0024a4f0cada49094d1022b4de0a601c5ef188f0d25736185a837650adae85)
2023-10-06 06:00:25.019+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #69 / 0 tx / 0 om / 0 (0.0%) gas / (0x9a0024a4f0cada49094d1022b4de0a601c5ef188f0d25736185a837650adae85) in 0.001s. Peers: 3
2023-10-06 06:00:26.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #70 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe573f6dce164e18d7f41d95825b3fc83a9c0cb4fd66f83d2491f1ba16dd66246)
2023-10-06 06:00:27.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #71 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7b40f8734eee91191a886c328756590cce8ac765d76381cf906f8d2b9b572d35)
2023-10-06 06:00:28.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #72 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5272c67b68fd5f420ab34ad0190dd5adf3545349934b05b8a32eed02e45be14b)
2023-10-06 06:00:29.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #73 / 0 tx / 0 pending / 0 (0.0%) gas / (0xa09f7b59afe1956a7685913f2295a2265f73f312ac1ecc04ce6decfa00a055cc)
2023-10-06 06:00:30.010+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #74 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6b0eaa753345c4c21d4e05ef4f8ccb880a5cf2e0422f9ddf11175f9e8525d2e3)
2023-10-06 06:00:31.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #75 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2b707782c577d4cc7bb81114752f1299bd4e682916780342eda1aa4f125af0ca)
2023-10-06 06:00:32.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #76 / 0 tx / 0 pending / 0 (0.0%) gas / (0x51c0dde9debf7cde66d89c9981b49a7af36c2278330379cda23665763e44412c)
2023-10-06 06:00:33.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #77 / 0 tx / 0 pending / 0 (0.0%) gas / (0x599c75ea198a46b628bd8482615d0de324c51269ed21f1217ef504663f15ae3e)
2023-10-06 06:00:34.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #78 / 0 tx / 0 pending / 0 (0.0%) gas / (0x4cfeafc03a0a33b5151a08c98ea0b08b3d5a7c1fbdf6c4a6681e15857dd61e9d)
2023-10-06 06:00:35.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #79 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1c0a04d112380bb04da436f07d3fed53733b853aaa0b8c4385d50478e39f1841)
2023-10-06 06:00:36.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #80 / 0 tx / 0 pending / 0 (0.0%) gas / (0x121dcc7751f2d5e4ff453156a1fb0cdee8c9e9c0e5654719201b0975c002da4e)
2023-10-06 06:00:37.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #81 / 0 tx / 0 pending / 0 (0.0%) gas / (0x71899a28f205dedabe11762f8eb243ecec3e4e927c44331b90436451ba008c4a)
2023-10-06 06:00:38.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #82 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1c69300fbace7c44b4a1059c4f365cde833de2acfcdd496ca5b04469c6bde442)
2023-10-06 06:00:39.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #83 / 0 tx / 0 pending / 0 (0.0%) gas / (0x079ae86c784067673b1309ae0187a1578cf7ab8b71db762c555595a56b1c2061)
2023-10-06 06:00:40.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #84 / 0 tx / 0 pending / 0 (0.0%) gas / (0x767f108f48e483e2889769d30fcd619b3d2454f6611714653850e5a7b61ed6fd)
2023-10-06 06:00:41.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #85 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2b4d7a0e7b43dd1a604919ecd832cc569e0406ab691d0dbef73ffd9968d96fa8)
2023-10-06 06:00:42.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #86 / 0 tx / 0 pending / 0 (0.0%) gas / (0xd3fa1ea904f9ff7d88bd4272f7fc62ef12371b02d73b085f093d907f3785e338)
2023-10-06 06:00:43.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #87 / 0 tx / 0 pending / 0 (0.0%) gas / (0x3160944377b754d6bce62efcd599993ad6e012b9e9e1f70fb38552f25c2db801)
2023-10-06 06:00:44.023+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #88 / 0 tx / 0 pending / 0 (0.0%) gas / (0x244ab7510044da2209473f31d3b8270d951cf2516a8bf2521576d0128d39d0b0)
2023-10-06 06:00:45.016+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #89 / 0 tx / 0 om / 0 (0.0%) gas / (0x377eafeb545ee425464e877c246f3726568c9385441092d566c7c996b284a1bc) in 0.001s. Peers: 3
2023-10-06 06:00:45.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #89 / 0 tx / 0 pending / 0 (0.0%) gas / (0x377eafeb545ee425464e877c246f3726568c9385441092d566c7c996b284a1bc)
2023-10-06 06:00:46.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #90 / 0 tx / 0 pending / 0 (0.0%) gas / (0xef32baa19426b69c88bba7ca60a5c1ed2794706229b8d6877f829ad09a598307)
2023-10-06 06:00:47.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #91 / 0 tx / 0 pending / 0 (0.0%) gas / (0x370cf573b61b69010eb973356607ed791017ae81132467bc356fb92e70aa9193)
2023-10-06 06:00:48.012+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #92 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe6ae4798f82d50c3e7ad7c8e9633903ce7f646bf50c9c75e0248649f9bc01335)
2023-10-06 06:00:49.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #93 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2c2f0e17015c11d2f4b0ed95e64fc05d13ee263bd9e5feb65dc9c8c49ec99d74)
2023-10-06 06:00:50.027+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #94 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7b4c7d4095c71a7cd39aa5b476b130d41ecbc307ecb9c5effa83f7d83f026c88)
2023-10-06 06:00:51.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #95 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5f6cc4fe63af5f8b5e559f7f5374dbadbbdad4f93f4c942b4e4be3a2efdf39be)
2023-10-06 06:00:52.029+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #96 / 0 tx / 0 pending / 0 (0.0%) gas / (0xed9c4da631eaca699862671488036a01a9aba0901dcccd0614b4b1f65e957373)
2023-10-06 06:00:53.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #97 / 0 tx / 0 pending / 0 (0.0%) gas / (0x94ad091322eda9a48981fa86991f5d392f9f12db54315a9e0b70babf77cd13b3)
2023-10-06 06:00:54.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #98 / 0 tx / 0 pending / 0 (0.0%) gas / (0x67704f662260cb71cce0e40e21b15de9b0416e2a4f90f5252890f845311f4e34)
2023-10-06 06:00:55.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #99 / 0 tx / 0 pending / 0 (0.0%) gas / (0x81554f49b79e68ba96b542dd450f017d83558cff7f4d384b3479c20ba5a33aff)
2023-10-06 06:00:56.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #100 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2d2f56e328e82402957b6ac86ec325c2bb1a3b8cbbdf34155706863747776f1f)
2023-10-06 06:00:57.009+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #101 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb7db59c703288fdbe6e1973644fca18a94a9c0d5d48f979fd7d65b3afba457d5)
2023-10-06 06:00:58.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #102 / 0 tx / 0 pending / 0 (0.0%) gas / (0x990bc95bf44d80e5864f06765198948950324c6d67462cc9ecea2dda9f13f160)
2023-10-06 06:00:59.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #103 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf121125177931a10fa412d55faca0df5fbb05aa20159b5e671423f9ca4aa505d)
2023-10-06 06:01:00.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #104 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc5e014a52d69a1cf0feb54e107449317b39051a3bea3208bd7e46c7339df9816)
2023-10-06 06:01:01.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #105 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb936f01508b8286cef7554e79674fe093a911b3b5995df322ab0bfcd17d09642)
2023-10-06 06:01:02.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #106 / 0 tx / 0 pending / 0 (0.0%) gas / (0x3d2fba78c1bbdb90c7b7cef63a3f71d42cd51f855d284f32a838cd4ba7c69775)
2023-10-06 06:01:03.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #107 / 0 tx / 0 pending / 0 (0.0%) gas / (0x618c85e6272b05abb05b40367313ae71359153f1538695cfb731817fe639568a)
2023-10-06 06:01:04.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #108 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2f0e87400c86324b0d9355f38f7c0c321c8b415cc0c169587777fc4162d5515a)
2023-10-06 06:01:05.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #109 / 0 tx / 0 pending / 0 (0.0%) gas / (0xd1b0727324b5b2d5ae8fad382d7cef48a81898454cebe81f4f00bdc511389fa0)
2023-10-06 06:01:06.010+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #110 / 0 tx / 0 pending / 0 (0.0%) gas / (0x766419faa5652563ed1d92aa8298d23601f2418dfc3dc83d6a553ccbec91574d)
2023-10-06 06:01:07.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #111 / 0 tx / 0 pending / 0 (0.0%) gas / (0x85830c703ae148d89d5a5ad4ec6b963c20adece88ef576a2c5444d41d50a5a17)
2023-10-06 06:01:08.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #112 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7efb604b04589a0b040461d8e4361e1e1fa145310a603196b115ad1e95903060)
2023-10-06 06:01:09.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #113 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9a941f011389ad75f745f491818ce2884b040c174f4bc1ccb9364fee04d6f832)
2023-10-06 06:01:10.012+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #114 / 0 tx / 0 pending / 0 (0.0%) gas / (0x979a26f030659a0d62799f9cbdddb6336769bc6a5c6a9d20853c5ebfb7636cf2)
2023-10-06 06:01:11.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #115 / 0 tx / 0 pending / 0 (0.0%) gas / (0xbd20446329ca29a2b861390d33ace86874dab7b9dfc12f9cb016d2dd50b67b2e)
2023-10-06 06:01:12.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #116 / 0 tx / 0 pending / 0 (0.0%) gas / (0xa10a790c7882c396b6f1a8c2ffc4d30a0506443ab2a75b09ab3e85150793ca3a)
2023-10-06 06:01:13.025+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #117 / 0 tx / 0 pending / 0 (0.0%) gas / (0xece20a048c0f9115ee8d56bf04b352ab9b1aee71e04b50bed6a00da51e1139a8)
2023-10-06 06:01:14.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #118 / 0 tx / 0 pending / 0 (0.0%) gas / (0xee6ba7cb1eff354bd8c16afcf05bc49230c25a5cef8e8383fa5609575186ccf7)
2023-10-06 06:01:15.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #119 / 0 tx / 0 pending / 0 (0.0%) gas / (0x845c9d0451b61b30e114e40b21ad7c37b45614dad995b32a94a4944ae88cb37e)
2023-10-06 06:01:16.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #120 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe0b0e9807998e3e0a8aa90431a11023abf50d18de94a5fb871ca0a17221cf482)
2023-10-06 06:01:17.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #121 / 0 tx / 0 pending / 0 (0.0%) gas / (0x722d86ad2b8060b28ec3abb3cef264112649a19ab722f05d004746c33438a0a1)
2023-10-06 06:01:18.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #122 / 0 tx / 0 pending / 0 (0.0%) gas / (0x92a0a86da46f59530c9cc6f3739a59b50b397ca4e03b3c440932c20b78589ebd)
2023-10-06 06:01:19.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #123 / 0 tx / 0 pending / 0 (0.0%) gas / (0x94a6ee202848bc18aa917d13fcc5262b463681331b47124ba1f0c5ea59e82a24)
2023-10-06 06:01:20.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #124 / 0 tx / 0 pending / 0 (0.0%) gas / (0x74a6d1d0cf601011629dfb5d186c8bd678bd3a6ab1546ef0def8a775a0d2fda9)
2023-10-06 06:01:21.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #125 / 0 tx / 0 pending / 0 (0.0%) gas / (0x3fdf990535d22e71fc7571d2d4ec967686324ec33309baf50d1554cb57adc12d)
2023-10-06 06:01:22.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #126 / 0 tx / 0 pending / 0 (0.0%) gas / (0x450047c89cb52c9825998f3204c4fbec024667f4ac6d5160c91ceb48d2ce8723)
2023-10-06 06:01:23.028+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #127 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc1c7553e81c9693b3f09166d6bd64a3ec3a109de8e82c3fa0f05e30d69b5e080)
2023-10-06 06:01:24.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #128 / 0 tx / 0 pending / 0 (0.0%) gas / (0x04d8ec6af4f06414934da28123ac49e7b0b8f252d3d1a4a5117c49a3752c8959)
2023-10-06 06:01:25.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #129 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9c2909b28c19b6b065bcecb705b03e9bdc9fabdaa9314d964066016883da543f)
2023-10-06 06:01:26.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #130 / 0 tx / 0 pending / 0 (0.0%) gas / (0xee0e1e05a783d41ba65ed14c835490dc11eae018df980733d3032040419c7e54)
2023-10-06 06:01:27.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #131 / 0 tx / 0 pending / 0 (0.0%) gas / (0xceab3aefa36b364ce0ed9a9ad207e22049eb9a53ce31e8c81714caeba91dff8a)
2023-10-06 06:01:28.029+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #132 / 0 tx / 0 pending / 0 (0.0%) gas / (0xaa7214ddf38d510cffd0b6430c0422fb09c2810e46dfa287d830100ef45bad26)
2023-10-06 06:01:29.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #133 / 0 tx / 0 pending / 0 (0.0%) gas / (0x78139667abcfcd87c217685582d504e514ea1abda21a6986c9332e5d96d5d212)
2023-10-06 06:01:30.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #134 / 0 tx / 0 pending / 0 (0.0%) gas / (0xa76a5b379c4bb3d3ac25527b02034f8b6c5a54641a2f49bee0b9c0ae0b47e5a0)
2023-10-06 06:01:30.021+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 134 (0xa76a5b379c4bb3d3ac25527b02034f8b6c5a54641a2f49bee0b9c0ae0b47e5a0) is already imported
2023-10-06 06:01:31.011+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #135 / 0 tx / 0 pending / 0 (0.0%) gas / (0x85e76747e921c1cdbe9b0f9e49c19f46262cbc4544fdb3e8636095232e9bb61b)
2023-10-06 06:01:32.012+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #136 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb73933e6217cc7c3204bb6bb968fcb59eca1417e0fa5c24459d4dc8040a30111)
2023-10-06 06:01:33.010+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #137 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdab65252aac53549cbea9c7aee10adb8153fb3a345ac1e3051a6cac9911a2266)
2023-10-06 06:01:34.010+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #138 / 0 tx / 0 pending / 0 (0.0%) gas / (0x0ec73690ef901a317f3e7c663e7dde9991951e0f1b8c76f699b657b49efbf4b4)
2023-10-06 06:01:35.011+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #139 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7e78361ed7e105692f104f0cef76c5aabc2088ff3316484b4b4d7e28ed66dba3)
2023-10-06 06:01:36.055+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #140 / 1 tx / 0 pending / 343,600 (0.0%) gas / (0x810e2123874aedc32354a465c4b229d272393b4f20358a2efb3ff5e7396aaafd)
2023-10-06 06:01:37.029+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #141 / 0 tx / 0 pending / 0 (0.0%) gas / (0x86c047655a693b92849358c7671f9c79633089775c50ed1ff2b63288aa48d578)
2023-10-06 06:01:38.024+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 142 (0xef3245b6924213ee6e34310027fbc9ec97bba88c386c7679f0325c3f9c73e118) is already imported
2023-10-06 06:01:38.026+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #142 / 0 tx / 0 pending / 0 (0.0%) gas / (0xef3245b6924213ee6e34310027fbc9ec97bba88c386c7679f0325c3f9c73e118)
2023-10-06 06:01:39.025+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #143 / 0 tx / 0 pending / 0 (0.0%) gas / (0x75ca667d4ffefc9c49b444375706d027b09913d825504350ccd2df59f4136b6f)
2023-10-06 06:01:40.033+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #144 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe24666604b46dd18b701398dd59e69a8f5b821adb01f4aaf2bf1d56c91c1aec2)
2023-10-06 06:01:43.297+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 145 (0xbbc209473f2eee4d2408ee99abf1f9de50c17248ad325d77da9d3034f36310ca) is already imported
2023-10-06 06:01:43.304+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #145 / 92 tx / 3 pending / 4,108,852 (0.0%) gas / (0xbbc209473f2eee4d2408ee99abf1f9de50c17248ad325d77da9d3034f36310ca)
2023-10-06 06:01:43.530+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #146 / 3 tx / 0 pending / 133,989 (0.0%) gas / (0xe5f2f1e2f88a81f4e9544b64041461b00b4d91484adf89a154879c4880c73ec0)
2023-10-06 06:01:48.675+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #147 / 433 tx / 0 pending / 19,103,099 (0.0%) gas / (0x88b194574427e5c165a2b40db46364e70b1c0911d43730e8328350436030e0e9)
2023-10-06 06:01:56.459+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftRound | Importing proposed block to chain. round=ConsensusRoundIdentifier{Sequence=148, Round=1}, hash=0x37c324fb3965976fce5a99a240478ff3e0f2a272b0881f56a7b6507b6faee05e
2023-10-06 06:01:57.685+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 148 (0x37c324fb3965976fce5a99a240478ff3e0f2a272b0881f56a7b6507b6faee05e) is already imported
2023-10-06 06:01:57.737+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #148 / 1339 tx / 0 pending / 58,803,185 (0.0%) gas / (0x37c324fb3965976fce5a99a240478ff3e0f2a272b0881f56a7b6507b6faee05e)
2023-10-06 06:01:57.857+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 149 (0xccf286548c8d85a164cf31ecaf8ff9049c0e6ff5a3045ca376191c71df6a5ed1) is already imported
2023-10-06 06:01:57.865+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #149 / 0 tx / 0 pending / 0 (0.0%) gas / (0xccf286548c8d85a164cf31ecaf8ff9049c0e6ff5a3045ca376191c71df6a5ed1)
2023-10-06 06:01:59.155+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #150 / 0 tx / 0 pending / 0 (0.0%) gas / (0x319bf5ac03f2ee682a985d61a22c40a2db2f95efe4558f639908576156d04220)
2023-10-06 06:02:00.037+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #151 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6581bd8213d0a0dff72f575fa747824cd4a0e98872f6e882b786982bc06118c3)
2023-10-06 06:02:01.188+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #152 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe7eda96c644c79f3b5eda7f60708ea58fcc4646935f5f61596646a5532b38561)
2023-10-06 06:02:02.090+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #153 / 0 tx / 0 pending / 0 (0.0%) gas / (0x746aa567125910a75b411a7d08961ebaeaef1eb3910c48ecfcddb3600e7237a1)
2023-10-06 06:02:03.050+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #154 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf80dcb4f661f20f420ad0021628fa95e541117b0579c86ebbc3fbd6b4df0caa5)
2023-10-06 06:02:04.025+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #155 / 0 tx / 0 pending / 0 (0.0%) gas / (0xde9162737556407cf68bdd2e60792af21791e2e765968f8c96bf6558283877bf)
2023-10-06 06:02:05.034+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #156 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdd767aa42b3c65f90555a4d7d4858dcf2ec7ad9a867f3d49e547c3364ff38603)
