2023-10-06 06:04:37.518+00:00 | main | INFO  | Besu | Starting Besu
2023-10-06 06:04:39.508+00:00 | vert.x-eventloop-thread-3 | INFO  | PeerDiscoveryAgent | Writing node record to disk. NodeRecord{seq=1, publicKey=0x02d26b98b9dd1101df490b287cfa503471eb57f74802b5867202a3d7c5d74026fd, udpAddress=Optional[/127.0.0.1:30303], tcpAddress=Optional[/127.0.0.1:30303], asBase64=-Je4QN83B4JGRD_qxaL7g_SylNr1qr-yLKOuY7stON_VcYRbMXeMoxMohurk0pK3nVmHkhSaf1tMZPGEtgW3tSSLbrYBg2V0aMfGhKnI4JCAgmlkgnY0gmlwhH8AAAGJc2VjcDI1NmsxoQLSa5i53REB30kLKHz6UDRx61f3SAK1hnICo9fF10Am_YN0Y3CCdl-DdWRwgnZf, nodeId=0xf369da26477d187d88b3c5078f59d3aec883e304e377d3b32d14b48b6e34bfd3, customFields={tcp=30303, udp=30303, ip=0x7f000001, eth=[[0xa9c8e090, 0x]], id=V4, secp256k1=0x02d26b98b9dd1101df490b287cfa503471eb57f74802b5867202a3d7c5d74026fd}}
2023-10-06 06:04:39.527+00:00 | main | INFO  | DefaultP2PNetwork | Enode URL enode://d26b98b9dd1101df490b287cfa503471eb57f74802b5867202a3d7c5d74026fdce304cff0dc5b7005e2d5456831be49b40354866f4ce3564ea6f89340afabdf4@127.0.0.1:30303
2023-10-06 06:04:39.527+00:00 | main | INFO  | DefaultP2PNetwork | Node address 0x8f59d3aec883e304e377d3b32d14b48b6e34bfd3
2023-10-06 06:04:39.540+00:00 | main | INFO  | NetworkRunner | Supported capabilities: [eth/62, eth/63, eth/64, eth/65, eth/66, eth/67, eth/68], [istanbul/100], [snap/1]
2023-10-06 06:04:39.540+00:00 | main | INFO  | DefaultSynchronizer | Starting synchronizer.
2023-10-06 06:04:39.542+00:00 | main | INFO  | TransactionPoolFactory | Enabling transaction handling following initial sync
2023-10-06 06:04:39.543+00:00 | main | INFO  | FullSyncDownloader | Starting full sync.
2023-10-06 06:04:39.544+00:00 | main | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 06:04:39.567+00:00 | main | INFO  | Runner | Ethereum main loop is up.
2023-10-06 06:04:44.555+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 06:04:49.556+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 06:04:54.557+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 06:04:56.595+00:00 | nioEventLoopGroup-3-4 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 2 peers for usefulness
2023-10-06 06:04:56.602+00:00 | nioEventLoopGroup-3-5 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 3 peers for usefulness
2023-10-06 06:05:00.160+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #1 / 0 tx / 0 om / 0 (0.0%) gas / (0xee1aee2f7b8c658252fc151287ec67bdd7511e6353127e0143aba45609f681ca) in 0.010s. Peers: 3
2023-10-06 06:05:01.062+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #2 / 0 tx / 0 pending / 0 (0.0%) gas / (0x85dd8d9d99a33413993b4ef26205ac0a3cdcda8dd2a2d25978e40d12671efa47)
2023-10-06 06:05:02.060+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #3 / 0 tx / 0 pending / 0 (0.0%) gas / (0x10df96b6a37ac1ee7ce5dd91026d057524961cfdcef998157e18b0697e882071)
2023-10-06 06:05:02.059+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 3 (0x10df96b6a37ac1ee7ce5dd91026d057524961cfdcef998157e18b0697e882071) is already imported
2023-10-06 06:05:03.047+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #4 / 0 tx / 0 pending / 0 (0.0%) gas / (0xa9a558750379f526dfb1d902fd46b8d226b2f728ebb95b750e6b4d905a4cd5d1)
2023-10-06 06:05:04.045+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #5 / 0 tx / 0 pending / 0 (0.0%) gas / (0x95ca9642c4d900f1d5b4e7ba9f612df7b89244aedaefde0b6a80487a926485ac)
2023-10-06 06:05:05.041+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #6 / 0 tx / 0 pending / 0 (0.0%) gas / (0x15c01d5bc53b97f7f0d71c5b98207342a7c878acbadca25ffb9dfd3b2cf148bb)
2023-10-06 06:05:06.036+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 7 (0x761b41a13b0c523f5b690416576563ae27a2d24d9d1bb91ae8587c073a84fca5) is already imported
2023-10-06 06:05:06.036+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #7 / 0 tx / 0 pending / 0 (0.0%) gas / (0x761b41a13b0c523f5b690416576563ae27a2d24d9d1bb91ae8587c073a84fca5)
2023-10-06 06:05:07.041+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #8 / 0 tx / 0 om / 0 (0.0%) gas / (0xdb2eea50149fe1ee968ae88e007f62575e4fc9f69bc0a0473842981471869b81) in 0.002s. Peers: 3
2023-10-06 06:05:08.032+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #9 / 0 tx / 0 pending / 0 (0.0%) gas / (0x03f39f635e31bf2394dbfd6308f5e335e596583768ad036607abbc9eabdb85fa)
2023-10-06 06:05:08.032+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 9 (0x03f39f635e31bf2394dbfd6308f5e335e596583768ad036607abbc9eabdb85fa) is already imported
2023-10-06 06:05:09.030+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #10 / 0 tx / 0 pending / 0 (0.0%) gas / (0x53570453ae1248ec729435fb5c92183dddeda4420c4943cd39db4562db6e9791)
2023-10-06 06:05:10.034+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #11 / 0 tx / 0 om / 0 (0.0%) gas / (0x3004309129ace09dde5a2b59ade788c335373b6ddfd113fd72a9ff7443fcef20) in 0.001s. Peers: 3
2023-10-06 06:05:11.037+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #12 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdceb2456b4d7a0dcbf4a0fe8927f9901d554de35b4be66863f30c92a129aadc0)
2023-10-06 06:05:11.037+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 12 (0xdceb2456b4d7a0dcbf4a0fe8927f9901d554de35b4be66863f30c92a129aadc0) is already imported
2023-10-06 06:05:12.026+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #13 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1dba0f116f6d31f88504a47bd3996d45d491139e570eebe6633f5f4b06ff8d7e)
2023-10-06 06:05:13.031+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #14 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9d7dd4cb8bc2d712f97f7643c0cab1b4bb8d3bb7a34647b0ba6e1c22f02d5d1c)
2023-10-06 06:05:14.028+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #15 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb2f8a2fa0c204dbe26c85a40c072eda46679a3c96554e7d43ecec647d70de937)
2023-10-06 06:05:15.029+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #16 / 0 tx / 0 pending / 0 (0.0%) gas / (0x91603c05e28e03d8d907a9ac6db252f7e24010c54f27342f237d5ed386534057)
2023-10-06 06:05:16.028+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #17 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9e693228bc32c7cfc60b6798c37dd50b6d0f74921412290650a84909b1f4f8c9)
2023-10-06 06:05:17.025+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #18 / 0 tx / 0 pending / 0 (0.0%) gas / (0x4e2b241307bf34732073d8b791a8de10f7dc71d3afaaa29a5377c0eb9141a816)
2023-10-06 06:05:18.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #19 / 0 tx / 0 pending / 0 (0.0%) gas / (0x510e2a4a87f28355411c479d9de8688bcc18fea96f23cfa382fc5055f8d0f846)
2023-10-06 06:05:19.024+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #20 / 0 tx / 0 pending / 0 (0.0%) gas / (0xce2058ab31341f4ad612a9454dbb61c3f967ca59a39087176ff0ce590c100831)
2023-10-06 06:05:20.024+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #21 / 0 tx / 0 pending / 0 (0.0%) gas / (0x341f6e368a4dc196b6033a149af7eba6fd62f3630a710dbc140a7b2bb5ff54e9)
2023-10-06 06:05:21.025+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #22 / 0 tx / 0 pending / 0 (0.0%) gas / (0x23815f8e42cc8c35e2f78b7d4fbbe6202d4cf5d3268d603feaf9b564c8760839)
2023-10-06 06:05:22.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #23 / 0 tx / 0 pending / 0 (0.0%) gas / (0xfe5abacf3eecaeda3867c1e4f345da2ae1ecc43d8c29d563c6d40f3623b5fcac)
2023-10-06 06:05:23.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #24 / 0 tx / 0 pending / 0 (0.0%) gas / (0x974f0c89d44411c6d21f4bcbaf447e2c79b90018da02ae0d3672bb82a9595a2e)
2023-10-06 06:05:24.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #25 / 0 tx / 0 pending / 0 (0.0%) gas / (0xafa676c11426e397699abc0f069053a7d3eaa04ee21f84ea75ed3472353450ab)
2023-10-06 06:05:25.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #26 / 0 tx / 0 pending / 0 (0.0%) gas / (0x554d1caeb4b0c7308daf2160161388e171d23c869e7fab9d5d877ea555f08f4d)
2023-10-06 06:05:26.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #27 / 0 tx / 0 pending / 0 (0.0%) gas / (0xea28c0ef1d9662352e1118a2500af370980ea735bcf40bae03b0bdcf111c7056)
2023-10-06 06:05:27.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #28 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7d8804d5aac817608dd3bdeb8221e6a6bf06351c5e458a5b4d354d4db7f88a2d)
2023-10-06 06:05:28.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #29 / 0 tx / 0 pending / 0 (0.0%) gas / (0x960fdb190c59f92a108d8145bad72f50157c115472564dc615fbbba7e91e16aa)
2023-10-06 06:05:29.022+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #30 / 0 tx / 0 pending / 0 (0.0%) gas / (0x58621cdc0fb232daa3bef6f7a149da4edcc77d997ebccc6078ef5b4a04d757f3)
2023-10-06 06:05:30.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #31 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc7072877bf45e33f24df605bb21aad13fb8f516ca4ada371141d9a25027c1e6a)
2023-10-06 06:05:31.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #32 / 0 tx / 0 pending / 0 (0.0%) gas / (0xfda986f250cc7dedf3d03432e8ce6d4db39428ad22ece2513a783d0b0d51594e)
2023-10-06 06:05:32.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #33 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1c4f1d8bba27468986a4bb2299d10feadef40168e36fbb7819cc01095702355b)
2023-10-06 06:05:33.041+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #34 / 0 tx / 0 pending / 0 (0.0%) gas / (0xba95c6b105ff31c387b66674ee580951fea547baf5e2a3037be5e71a9107adb0)
2023-10-06 06:05:34.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #35 / 0 tx / 0 pending / 0 (0.0%) gas / (0x33261a65efaea113d978b939da1d90ef4fd209d91a7b577201b8caa19f16db2b)
2023-10-06 06:05:35.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #36 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf3aab0c14a1a12b7ab65f9aeee1733f136faf8a16daad513f6771884f513703c)
2023-10-06 06:05:36.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #37 / 0 tx / 0 pending / 0 (0.0%) gas / (0x13275ff9ab056bafaea9486326d5536107c797b6627d498bf5a6e4f4343f6f72)
2023-10-06 06:05:37.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #38 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9807be6d49bf45a0264939b7b5bafec1801f65de747a77e32771265813e3bc57)
2023-10-06 06:05:38.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #39 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9188d84a601029374acff800d4047ebdfc86a0af1e00870c726a73d6aad913cc)
2023-10-06 06:05:39.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #40 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2a30ac1faf02c8c31c3feaf0697255d9966f1509b51b8f7c9044c30ac77cb234)
2023-10-06 06:05:40.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #41 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb6f2f1930b9c06120627793fc17c92ae958345f621c5aced633caa65f8010695)
2023-10-06 06:05:41.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #42 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9ccb4e16958f308aa0c86cde334b668df859f6e247c004f4555a5fc49e05c002)
2023-10-06 06:05:42.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #43 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2c5c314a51fd7b69237522fd7dad85448c1faf534c005ceaaf3b91bceb44e23a)
2023-10-06 06:05:43.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #44 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9eebec8e2b157623ce44ce9ac1bda82035a4075802b9c7b69cd39d702c04bfb7)
2023-10-06 06:05:44.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #45 / 0 tx / 0 pending / 0 (0.0%) gas / (0x901ca718fd2b20e0f28ee5d46546aad9acd9f9a241b63c438345e64d45d89123)
2023-10-06 06:05:45.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #46 / 0 tx / 0 pending / 0 (0.0%) gas / (0x336b9a52cd0c26331b555e69e7d19da40594c310cc0b71344ba82f92a12b71b6)
2023-10-06 06:05:46.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #47 / 0 tx / 0 pending / 0 (0.0%) gas / (0x79a873e288f08a93ac5ab7d6ad6d0ac2cd8c9457fcc750d2fb0a693e777d65a2)
2023-10-06 06:05:47.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #48 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6585370337033c70a7cc6ac75fbbbe66211a9678a7ce3d2cde4112143cdab72d)
2023-10-06 06:05:48.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #49 / 0 tx / 0 pending / 0 (0.0%) gas / (0x901d09bbbd5681c82475bf84c2c4e323b770d101043933d8fa5fbace3721c14a)
2023-10-06 06:05:49.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #50 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdca7c3a94e99ece45fa435bba035a5abc3e57a81beaac186e18c1268166faf64)
2023-10-06 06:05:50.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #51 / 0 tx / 0 pending / 0 (0.0%) gas / (0x54d8da4e0c4f391aa388b997cf4d77c8a9b57df437a1a9d13b4290adb685239a)
2023-10-06 06:05:51.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #52 / 0 tx / 0 pending / 0 (0.0%) gas / (0xeb29b0bb856b43bf1664b3aa892a706d7e542d1f567124583979dcb50d104caf)
2023-10-06 06:05:52.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #53 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5987a6910606e38f50b97ec3a976478f29c3e6c923c26879235796b1223414ab)
2023-10-06 06:05:53.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #54 / 0 tx / 0 pending / 0 (0.0%) gas / (0x023ff64a6fec523052d564fc09583683c64884e21e76dde86aba93c8ffab081d)
2023-10-06 06:05:54.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #55 / 0 tx / 0 pending / 0 (0.0%) gas / (0xefc8bc8a67d0e8fd79883a522ce79ddfaa8db054ed6b6b5b7925b5529e29216d)
2023-10-06 06:05:55.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #56 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe2a7bb84728bddc0be5a5f716d234f1daff9c87251187da29ae880c450f1d6d2)
2023-10-06 06:05:56.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #57 / 0 tx / 0 pending / 0 (0.0%) gas / (0x0f65dfebe945dd14fa0dfe502f47b72a7c25dadaa1c56613d6272e7e7ffe38b0)
2023-10-06 06:05:57.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #58 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7aa00e596ed43893c15413a09ee228787ea792bc82cd7840cbcc2505e669cb26)
2023-10-06 06:05:58.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #59 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2637075a012089c1c9194d6b6e98668b962e52b7373abb151de5687636352a58)
2023-10-06 06:05:59.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #60 / 0 tx / 0 pending / 0 (0.0%) gas / (0x647e5f9078734b0c2aa88e43a04a31697087afe22b374fa47baf5ec365123710)
2023-10-06 06:06:00.038+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #61 / 0 tx / 0 pending / 0 (0.0%) gas / (0x64ff3794efcd192b5895d6ebf995a3d547417fbcc61d551660fe7255d37a0a99)
2023-10-06 06:06:01.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #62 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf38a413423bc3b7252ba26c82baddfabf218b70114caa82473fef34069480d5b)
2023-10-06 06:06:02.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #63 / 0 tx / 0 pending / 0 (0.0%) gas / (0xeaf26bfd722422c63fa8435556d24b0a48ac94e12672df18e3f6fa41057793f4)
2023-10-06 06:06:03.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #64 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe06f43c661bf9c959987e96aa8c6ec09dfb62144fe977e821b4d4a12295b68d4)
2023-10-06 06:06:04.018+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 65 (0x5c967d6e6564e5793a0034cf14050328b4882092573494fa537170e3038b5bfe) is already imported
2023-10-06 06:06:04.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #65 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5c967d6e6564e5793a0034cf14050328b4882092573494fa537170e3038b5bfe)
2023-10-06 06:06:05.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #66 / 0 tx / 0 pending / 0 (0.0%) gas / (0x77b69c6a983c3a2390626ebfaac1100f3883a1627fb6a6763baf25fad98e6b50)
2023-10-06 06:06:06.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #67 / 0 tx / 0 pending / 0 (0.0%) gas / (0xa21e38265c10ee97300b6fa80c2a0e04558c4dddd81ef55b02f50cf79af8f343)
2023-10-06 06:06:07.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #68 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc3ce5dcc7df65c1255066d4fbd9b17914c97fed19a617939c1e6fe1fc84d7a06)
2023-10-06 06:06:08.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #69 / 0 tx / 0 pending / 0 (0.0%) gas / (0x46719d0d416472342bc976907bdca8c0307fc969d8fb14c5bdcda93d2a97066c)
2023-10-06 06:06:09.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #70 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc94baa32c463db6ff21c3a610aba52be1b01660d1dbac3d823263d06f5b5be19)
2023-10-06 06:06:10.018+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #71 / 0 tx / 0 om / 0 (0.0%) gas / (0x8227ea647fbca5f29262bad1a75fadc992feafaeb011c05b5cc97fd81ab1ddb9) in 0.000s. Peers: 3
2023-10-06 06:06:10.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #71 / 0 tx / 0 pending / 0 (0.0%) gas / (0x8227ea647fbca5f29262bad1a75fadc992feafaeb011c05b5cc97fd81ab1ddb9)
