2023-10-06 06:27:53.830+00:00 | main | INFO  | Besu | Starting Besu
2023-10-06 06:28:05.945+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 06:28:10.946+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 06:28:11.891+00:00 | nioEventLoopGroup-3-1 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 1 peers for usefulness
2023-10-06 06:28:12.583+00:00 | nioEventLoopGroup-3-4 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 2 peers for usefulness
2023-10-06 06:28:12.778+00:00 | nioEventLoopGroup-3-5 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 3 peers for usefulness
2023-10-06 06:28:17.779+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 3 peers for usefulness
2023-10-06 06:28:22.781+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 3 peers for usefulness
2023-10-06 06:28:24.326+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #1 / 0 tx / 0 om / 0 (0.0%) gas / (0xbd32604accccc32ffd580e961d4053bd0c585648d2adabbc65bcc325be81a597) in 0.013s. Peers: 3
2023-10-06 06:28:26.064+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #2 / 0 tx / 0 om / 0 (0.0%) gas / (0xb8b2997527773fbbdbbfad1e918b3b88eb63af49c038a8202f0378002eca228a) in 0.003s. Peers: 3
2023-10-06 06:28:28.050+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #3 / 0 tx / 0 pending / 0 (0.0%) gas / (0x85a321db2d6032321dab49e7765d1c6f4f819fe39ae4c54253655a25132a9516)
2023-10-06 06:28:28.051+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 3 (0x85a321db2d6032321dab49e7765d1c6f4f819fe39ae4c54253655a25132a9516) is already imported
2023-10-06 06:28:30.060+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #4 / 0 tx / 0 pending / 0 (0.0%) gas / (0x0f0fa10a9ec778ce2cd19c2f7b626d91e59d02854ca1d382f4b62525be957282)
2023-10-06 06:28:32.042+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #5 / 0 tx / 0 pending / 0 (0.0%) gas / (0x3a267b38892c95352bbacb72da52f971e32761255e5a40c1c67acf9209f86099)
2023-10-06 06:28:34.040+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #6 / 0 tx / 0 pending / 0 (0.0%) gas / (0x535c4969bf582bab7e4b5883195c63dab252c62d0a63916486171b5acd971194)
2023-10-06 06:28:36.031+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #7 / 0 tx / 0 pending / 0 (0.0%) gas / (0x87c53803689e180f7a25aa27847ce25f2f92f106341ca4cab65daa3d65b72097)
2023-10-06 06:28:38.029+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #8 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6619b580c3cc88bc88fc0eca01fff3dc4cac922feee9a990552cb0cb3692695b)
2023-10-06 06:28:40.027+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #9 / 0 tx / 0 pending / 0 (0.0%) gas / (0xcf6b67149e7074ea14fdc323a82c12e8bc7e272c9b75b4748e6261b3ac2241a3)
2023-10-06 06:28:42.027+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #10 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1e20a413707eef2bc1e163859d7d19244b33699e7ffa0deca291e2bf72ff9822)
2023-10-06 06:28:44.038+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #11 / 0 tx / 0 pending / 0 (0.0%) gas / (0x8782735545c1207ab47d7b88c0436d7df40cf7184315ece6843c92752c073c09)
2023-10-06 06:28:46.034+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #12 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdef242d213077facba85625173d52e90522dd4e6907036c5f5bdd0d01a8329ba)
2023-10-06 06:28:48.028+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #13 / 0 tx / 0 pending / 0 (0.0%) gas / (0x78e9edc6406d71ed216b0638ad7a5123284979cdbe9908d0cb9bdec1f438c95c)
2023-10-06 06:28:50.027+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #14 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5b759c42e5145427127bf5610c5264275d2646341fb2ae5379d7bd5105c26d52)
2023-10-06 06:28:52.027+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #15 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb3baac240e9501ecfe3db2e705126753608cbef6cdcca19a9ea773963c976f39)
2023-10-06 06:28:54.024+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #16 / 0 tx / 0 pending / 0 (0.0%) gas / (0xa956ecc6f8401169e85113288f35423c89588c1597a2aaf8ad35b5d5555acdae)
2023-10-06 06:28:56.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #17 / 0 tx / 0 pending / 0 (0.0%) gas / (0x471fb296c650be949eda01647fd01b56f701895b31039dd4f29f76ec51d2293c)
2023-10-06 06:28:58.022+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #18 / 0 tx / 0 pending / 0 (0.0%) gas / (0x0b97ed2897745f5f2cc567f93c5ac9fc61a3bdddc66d21b66d7182fde01d7f40)
2023-10-06 06:29:00.024+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #19 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb55deecdf1c13c673155b7a46562048e165ca716e4639545ff958a516b7389a1)
2023-10-06 06:29:02.023+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #20 / 0 tx / 0 pending / 0 (0.0%) gas / (0x22ef1a8f2d1ee06026f277a607815991983320fc0b41b4a8ebf216dcf86bdc0d)
2023-10-06 06:29:04.024+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #21 / 0 tx / 0 pending / 0 (0.0%) gas / (0x317ca8fde160dd398970489c8e05d7fef778952494246f986aa44a4394377b4e)
2023-10-06 06:29:06.022+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #22 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5d821eb69c4fb5619fd75e166f064199acb48cef2716fe98eddf076baea13f0b)
2023-10-06 06:29:08.023+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #23 / 0 tx / 0 pending / 0 (0.0%) gas / (0x9704358b6d417686089b2a811d08833696f06625dbb5809b5052beb63142b7f5)
2023-10-06 06:29:10.043+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #24 / 0 tx / 0 pending / 0 (0.0%) gas / (0x05fbda66d8f22fe2c19c07164cf8ea2519730ad78a715b1783b2304e3aa7ce82)
2023-10-06 06:29:12.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #25 / 0 tx / 0 pending / 0 (0.0%) gas / (0x042e5ff69fca759e5ab8ae0683f3adf67cb3f3a3b4a28cd073804773682262a6)
2023-10-06 06:29:14.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #26 / 0 tx / 0 pending / 0 (0.0%) gas / (0x200decb3086f3124d225daa83233f1596c415669955296f7ed487ee1991f58e5)
2023-10-06 06:29:16.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #27 / 0 tx / 0 pending / 0 (0.0%) gas / (0x31b3e3d754dac8ef15962628347637d4c0e2eaba4ea9b3824179a2060d0e5f36)
2023-10-06 06:29:18.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #28 / 0 tx / 0 pending / 0 (0.0%) gas / (0x3958976322b99f697af607dbee4a138b388d3b73901f7e0dc0efed12c240ba8e)
2023-10-06 06:29:20.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #29 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5e251f960b5688ce531b1857d08562e95ce9882e7aa5c31baecad09be2378194)
2023-10-06 06:29:22.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #30 / 0 tx / 0 pending / 0 (0.0%) gas / (0xbf490057893dcd2939f2c7b8d9bcc4c07508e1ca84f3affc105da67e5fb8179c)
2023-10-06 06:29:24.022+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #31 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb75db4cf06ec152cb3b0d65a2aae5e7135186dc46a2a4e25dc4e08fd717bbc09)
2023-10-06 06:29:26.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #32 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5303d41707c9e99a95a373ffeaaf63813a48ef714d4c914d290912ff44baaec6)
2023-10-06 06:29:28.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #33 / 0 tx / 0 pending / 0 (0.0%) gas / (0x0f57b34ab8b34874ff4798981fdba15c5a98eeffa75e07c57ddb981c54d89c61)
2023-10-06 06:29:30.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #34 / 0 tx / 0 pending / 0 (0.0%) gas / (0xfe73f69e04c59b3698e08bd412900b500b9624b0577cd8919540208732786ebf)
2023-10-06 06:29:32.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #35 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf9dd4c485c27284a0e61bddcafff29970a08059eb98b0ec4bce100819269b542)
2023-10-06 06:29:34.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #36 / 0 tx / 0 pending / 0 (0.0%) gas / (0x009465f412289aae31bec95507a04460ce1363659d35b441b6e91563d0f2c775)
2023-10-06 06:29:36.023+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #37 / 0 tx / 0 pending / 0 (0.0%) gas / (0xeafedd6be12fddcff7288ead1a9df0eb4a79d34339476facc2c1bb3aac73fce2)
2023-10-06 06:29:38.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #38 / 0 tx / 0 pending / 0 (0.0%) gas / (0x697124b13443f49179c859fb35ebac230bbb91e968a9fa4dd83cc2d8c7d9f024)
2023-10-06 06:29:40.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #39 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb51bc44f0835c424c2f39f8d2763d6d6651ddc523604cee56b556bbcd427217c)
2023-10-06 06:29:42.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #40 / 0 tx / 0 pending / 0 (0.0%) gas / (0x80232da3bcef541d8f9abb23b5d680764309ff2b06aa306a7c8aa1f51969e951)
2023-10-06 06:29:44.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #41 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb5f0d57722ee6cb20e6e619c8335c3cf7ba4e11d288461e08b015831335dbd29)
2023-10-06 06:29:46.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #42 / 0 tx / 0 pending / 0 (0.0%) gas / (0x68f2dbed81b0212556fe937f71074d70d29f2615f2a346acd58f1edc49bab3f0)
2023-10-06 06:29:48.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #43 / 0 tx / 0 pending / 0 (0.0%) gas / (0xd79db13f45484fbbf12d167ef8e110a4b18a5e89363d2bc73f48921136bda66f)
2023-10-06 06:29:50.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #44 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1a20ec4822575090e7c766d50c14fc97acd3b8dc3bf88848db0e4fe2a3260270)
2023-10-06 06:29:52.027+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #45 / 0 tx / 0 pending / 0 (0.0%) gas / (0x546c8804506af2c16f6968dfa5d52431f888427494203bbede391bd27fffb344)
2023-10-06 06:29:54.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #46 / 0 tx / 0 pending / 0 (0.0%) gas / (0xa9ae485d017b9cc1da1d548eadab75c0831c2ea54a90c89e2ac70f8c456425f0)
2023-10-06 06:29:56.011+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #47 / 0 tx / 0 pending / 0 (0.0%) gas / (0xaeed548756c6ab161f9fea3e7f9f168a9a212c1abf262aa9fdd0997ce7c6c14e)
2023-10-06 06:29:58.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #48 / 0 tx / 0 pending / 0 (0.0%) gas / (0x646c32139ea9fff86deaeb5fcb12a4d47ab1f686d93af69d44b1f9d181f876f8)
2023-10-06 06:30:00.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #49 / 0 tx / 0 pending / 0 (0.0%) gas / (0x94f34529d5752410be0a0ebcd78fb10c2ffc0b50b591337cb6c0799429b51884)
2023-10-06 06:30:02.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #50 / 0 tx / 0 pending / 0 (0.0%) gas / (0xfb3a28373ac8d190e90c10dd574a398d7a3e2d163b47119f23df7aa403aac721)
2023-10-06 06:30:04.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #51 / 0 tx / 0 pending / 0 (0.0%) gas / (0x8a7cfc0b1d008deca0481ad45de1726beae11a4768c48e69756960dd68aea5b1)
2023-10-06 06:30:06.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #52 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb980346b60efd5031a22eb676355a399ced8160208195fd53e9c33a0de3dab83)
2023-10-06 06:30:08.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #53 / 0 tx / 0 pending / 0 (0.0%) gas / (0x309b4dad8eb77759971dbfcc378c2d8e912410638b2017ac80c1825dbd70fcfb)
2023-10-06 06:30:10.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #54 / 0 tx / 0 pending / 0 (0.0%) gas / (0x91ce8dfe2454a8a426d26f5541c310428c219779a8839e977c374745da464aa2)
2023-10-06 06:30:12.012+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #55 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7f1f96bba934730a0e08c00272664f7440797491595a4c10dfd00d495ff53b0a)
2023-10-06 06:30:14.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #56 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf719193f31b6d35b70c1900bf0d4f3f315278a229bfe688fb1579eb5d9e04757)
2023-10-06 06:30:16.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #57 / 0 tx / 0 pending / 0 (0.0%) gas / (0x68ab8bd628c6ee2e9432044054676bb18164f4b9917d2429d10f6dd6d22aa933)
2023-10-06 06:30:18.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #58 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe16a1a52bf9fa499753d58c2f1d4f5303ac748407603b7aaa15bedf2bd869c5b)
2023-10-06 06:30:20.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #59 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1ebad585d28e7858445faf74d93c0a3f3cb770298bbe120485aeacee5c6edcb0)
2023-10-06 06:30:22.025+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #60 / 0 tx / 0 pending / 0 (0.0%) gas / (0x36d7e88b7ef2e99dd862b0fb1f917cb107e4cbfe8242d859c236fe23bf52a1b6)
2023-10-06 06:30:24.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #61 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1fdca80c3ccc474ac9a06f0d6cffe6535e9480414bdddce3cfc932a275d43cf4)
2023-10-06 06:30:26.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #62 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1017545e31a6b18f3d1886621c16ee2f3160226854d0f6acd5a4035a939d20ad)
2023-10-06 06:30:28.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #63 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb9b45b97ef32ca9f640f6aafc6f72e8409a661004ba57a31b5ce5003b53fb674)
2023-10-06 06:30:30.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #64 / 0 tx / 0 pending / 0 (0.0%) gas / (0x5276b28e8756afb58ed906383c33fd792b7dad41d8e689cb9261238ce0fd67df)
2023-10-06 06:30:32.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #65 / 0 tx / 0 pending / 0 (0.0%) gas / (0xacdd63e08c417a89b481771b12b8b98df9306eb14b9e43195cdb57a0cf587dd4)
2023-10-06 06:30:34.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #66 / 0 tx / 0 pending / 0 (0.0%) gas / (0x76bcc2a2e6e4c305f53cf3f63f100f1554cb480184b5f4f4583d018508d7accd)
2023-10-06 06:30:36.012+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #67 / 0 tx / 0 pending / 0 (0.0%) gas / (0x595aae092bb7b3a501c8dd22d8062dc2299dcd755e4251707f3f1a87219246c9)
2023-10-06 06:30:38.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #68 / 0 tx / 0 pending / 0 (0.0%) gas / (0x8e1e276836ecff4b4d69c9d87d499d0b84c72db7dc9689b4f971b12a81b52e36)
2023-10-06 06:30:40.052+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #69 / 1 tx / 0 pending / 343,600 (0.0%) gas / (0x80cccd58eac1897e4f0da6b785cbec652a44834691b04c90fad6716750bf25fb)
2023-10-06 06:30:42.028+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #70 / 0 tx / 0 pending / 0 (0.0%) gas / (0xa034a4824a7b53002291eda0e1048fefdcfa63a1978dcc291753426917d97531)
2023-10-06 06:30:44.278+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 71 (0xff8f451aa58528069dcb2cedd2795102fa1ac6d9436907343aa821603cbe4430) is already imported
2023-10-06 06:30:44.285+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #71 / 1 tx / 25 pending / 44,663 (0.0%) gas / (0xff8f451aa58528069dcb2cedd2795102fa1ac6d9436907343aa821603cbe4430)
2023-10-06 06:30:47.171+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #72 / 49 tx / 0 pending / 2,188,427 (0.0%) gas / (0x823edbc52118d6e6582c3babd42fd0fc2a10ccba295e515d10e97f39bbe27e5a)
2023-10-06 06:30:57.796+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftRound | Importing proposed block to chain. round=ConsensusRoundIdentifier{Sequence=73, Round=1}, hash=0xc119b7aa584369020da502d1857b1a75ff6da48d63c87c7edaed0ba63b5b3caf
