2023-10-06 05:47:21.528+00:00 | main | INFO  | Besu | Starting Besu
2023-10-06 05:47:23.547+00:00 | main | INFO  | PeerDiscoveryAgent | Starting peer discovery agent on host=0.0.0.0, port=30303
2023-10-06 05:47:23.563+00:00 | vert.x-eventloop-thread-3 | INFO  | VertxPeerDiscoveryAgent | Started peer discovery agent successfully, on effective host=0.0.0.0 and port=30303
2023-10-06 05:47:23.565+00:00 | vert.x-eventloop-thread-3 | INFO  | PeerDiscoveryAgent | P2P peer discovery agent started and listening on /0.0.0.0:30303
2023-10-06 05:47:23.600+00:00 | vert.x-eventloop-thread-3 | INFO  | PeerDiscoveryAgent | Writing node record to disk. NodeRecord{seq=1, publicKey=0x03f12f429ea3c76fcde9add89918e2a1556fff2765fc748908254023f611e7ff95, udpAddress=Optional[/127.0.0.1:30303], tcpAddress=Optional[/127.0.0.1:30303], asBase64=-Je4QD5ngcvSD-V0E8UHN_HcYYrYQOpTI-jYlx0FK99z5wNqUvimlyygsrWi0Tb9WdZUX6kfmH4EXMRs3nR_JkVN4eABg2V0aMfGhExpmWSAgmlkgnY0gmlwhH8AAAGJc2VjcDI1NmsxoQPxL0Keo8dvzemt2JkY4qFVb_8nZfx0iQglQCP2Eef_lYN0Y3CCdl-DdWRwgnZf, nodeId=0x607aa26218bc5736fecf808948d620c24fb6d3f0169a45783de12cda876954e9, customFields={tcp=30303, udp=30303, ip=0x7f000001, eth=[[0x4c699964, 0x]], id=V4, secp256k1=0x03f12f429ea3c76fcde9add89918e2a1556fff2765fc748908254023f611e7ff95}}
2023-10-06 05:47:23.622+00:00 | main | INFO  | DefaultP2PNetwork | Enode URL enode://f12f429ea3c76fcde9add89918e2a1556fff2765fc748908254023f611e7ff95bfc0620e5900b1141c5bb3cfb33af93f5c59e2ac13c73cebc5d7405a410422ef@127.0.0.1:30303
2023-10-06 05:47:23.622+00:00 | main | INFO  | DefaultP2PNetwork | Node address 0x48d620c24fb6d3f0169a45783de12cda876954e9
2023-10-06 05:47:23.633+00:00 | main | INFO  | NetworkRunner | Supported capabilities: [eth/62, eth/63, eth/64, eth/65, eth/66, eth/67, eth/68], [istanbul/100], [snap/1]
2023-10-06 05:47:23.633+00:00 | main | INFO  | DefaultSynchronizer | Starting synchronizer.
2023-10-06 05:47:23.634+00:00 | main | INFO  | TransactionPoolFactory | Enabling transaction handling following initial sync
2023-10-06 05:47:23.636+00:00 | main | INFO  | FullSyncDownloader | Starting full sync.
2023-10-06 05:47:23.637+00:00 | main | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 05:47:23.655+00:00 | main | INFO  | Runner | Ethereum main loop is up.
2023-10-06 05:47:28.647+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 05:47:33.647+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 05:47:38.648+00:00 | EthScheduler-Timer-0 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 0 peers for usefulness
2023-10-06 05:47:39.519+00:00 | nioEventLoopGroup-3-2 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 1 peers for usefulness
2023-10-06 05:47:40.095+00:00 | nioEventLoopGroup-3-3 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 2 peers for usefulness
2023-10-06 05:47:40.281+00:00 | nioEventLoopGroup-3-6 | INFO  | FullSyncTargetManager | Unable to find sync target. Currently checking 3 peers for usefulness
2023-10-06 05:47:43.845+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Imported #1 / 0 tx / 0 om / 0 (0.0%) gas / (0x104a49c1438f5f9659de86b7f159431095f0055699c6995bd4a9cc29be4a8074) in 0.012s. Peers: 3
2023-10-06 05:47:44.114+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #2 / 0 tx / 0 pending / 0 (0.0%) gas / (0x54305af6e8675cebc52469736c4e699ec1c9a527bfdd8badc82b23ad509d6f87)
2023-10-06 05:47:45.051+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #3 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdb068b632b0f5323abcebffbfd41a4409f59c0c182fd4d33deda13f896dfdc24)
2023-10-06 05:47:46.072+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #4 / 0 tx / 0 pending / 0 (0.0%) gas / (0x0bf4e318a6f4224790985f9459628821d990802276db06f80766d3a68d13e9db)
2023-10-06 05:47:47.043+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #5 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2fb4cad738c65b4b5319af78eaa17d491680d1a826d4370b1cb343dd6e0768e1)
2023-10-06 05:47:48.040+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #6 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe421ae43a04a690bda2aaddc54d32515894037c6973c34373d51edf8824927f5)
2023-10-06 05:47:49.035+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #7 / 0 tx / 0 pending / 0 (0.0%) gas / (0x747f5ad1c02d4afc324b5de7376076e031f55fb9c9f3f5fffa8a10df5b67dfdc)
2023-10-06 05:47:50.034+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 8 (0xd8b333f219b630bbf70ae4552bfa7e9a33c1ef672511d4b1447416744d1ac5fc) is already imported
2023-10-06 05:47:50.035+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #8 / 0 tx / 0 pending / 0 (0.0%) gas / (0xd8b333f219b630bbf70ae4552bfa7e9a33c1ef672511d4b1447416744d1ac5fc)
2023-10-06 05:47:51.044+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #9 / 0 tx / 0 pending / 0 (0.0%) gas / (0x749fc0037285cab45b671689f4e60ac9836956c63e71d775c5eb4a3783f7f8d2)
2023-10-06 05:47:52.037+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #10 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6ffcd4ed1f57aaf2945b48bd7130087270308bb8abba252e875d9eae7a45141e)
2023-10-06 05:47:53.031+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #11 / 0 tx / 0 pending / 0 (0.0%) gas / (0x218d3b3bf751bec3ce69479e269848422e7c1583a2a4f87f77531b256c091cfa)
2023-10-06 05:47:54.035+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #12 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdfba0ad8ca89d87bd9faa314c48a52ed105238c5e7d75a53e9542a8430cd279a)
2023-10-06 05:47:55.029+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #13 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6bb826a58f72addb86eaef5a7e43e0033cb792fa573f510b5f1ed9545549d9ea)
2023-10-06 05:47:56.395+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #14 / 0 tx / 0 pending / 0 (0.0%) gas / (0x08c146750b3b6e8b736fe74b9dbceac13fe5de0f5c85bed3a0d40889ca74cae0)
2023-10-06 05:47:57.056+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #15 / 0 tx / 0 pending / 0 (0.0%) gas / (0x686582a82390a82dbf1d48536928071b6081cf9be392dcb669e8413c1a4c8cf5)
2023-10-06 05:47:58.027+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #16 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2084297e1480d17ceb7e5c50a1768a729315cd79de8a01eb1a69cbb073f65dfe)
2023-10-06 05:47:59.026+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #17 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc9eccb1cef93c2462a2de310f151c2f1491a1c5434aaf1ede6f566aeb087de03)
2023-10-06 05:48:00.028+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #18 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6de9bb3356a9baf9e34c93d6229981b207cf8a6eb1f5e30a24f04663fb5e582f)
2023-10-06 05:48:01.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #19 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1d5b5bb27fc8870ddf8e86398c92c7ceed5f1c6ac4759d5eea8049d68a65b4ba)
2023-10-06 05:48:02.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #20 / 0 tx / 0 pending / 0 (0.0%) gas / (0x66ba857706f446c7eb94e33148bd4511c2b18731b84c41054a5aa30b420217c6)
2023-10-06 05:48:03.023+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #21 / 0 tx / 0 pending / 0 (0.0%) gas / (0x795eb585877eb2b20ef4b51219b2723a2b4441aeacc1ce9df059602dd94107e4)
2023-10-06 05:48:04.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #22 / 0 tx / 0 pending / 0 (0.0%) gas / (0x643b9d88cb419a5937469489309ff2336f9d96ad911988b19c28b2b38ef6f704)
2023-10-06 05:48:05.022+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #23 / 0 tx / 0 pending / 0 (0.0%) gas / (0x527cc0311aa100c5dde42d04fb60bc93c6469978c06953c000ceaf6c13590f0a)
2023-10-06 05:48:06.022+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #24 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1d4e2d4268f0bf6b9ff31d1b4041863feb9a04c907a4d4c259d851323c375cab)
2023-10-06 05:48:07.022+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #25 / 0 tx / 0 pending / 0 (0.0%) gas / (0x38a1eb60de06112de5e8dea3570501cad72262560382dde58ef8a99cef0e25cb)
2023-10-06 05:48:08.020+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #26 / 0 tx / 0 pending / 0 (0.0%) gas / (0x11a02ef583caab84318dda82329ead6c046701000a3b4f8c924566b2149679ed)
2023-10-06 05:48:09.023+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #27 / 0 tx / 0 pending / 0 (0.0%) gas / (0x55784b2c9e74db858486c2d84f06c8de7f153361bd4062f05cbc1bc80313f92e)
2023-10-06 05:48:10.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #28 / 0 tx / 0 pending / 0 (0.0%) gas / (0x08dc43d9c15f37ca51dc33fd3417b665741437a65c912d0fd7d02d0e0c986362)
2023-10-06 05:48:11.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #29 / 0 tx / 0 pending / 0 (0.0%) gas / (0x04a505b4b44c4fa0c36c163fe55fae695d7bd018115dd96736390bbb39abb7e3)
2023-10-06 05:48:12.042+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #30 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf15298f02821d4ca48a6f8f6d6a63972a8c74676226feff4f1b11ea256f12ff5)
2023-10-06 05:48:13.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #31 / 0 tx / 0 pending / 0 (0.0%) gas / (0x3cf81d358cc108e8ba48a974de0d226cca2f610afe0905dd620c5a72fc1dfb64)
2023-10-06 05:48:14.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #32 / 0 tx / 0 pending / 0 (0.0%) gas / (0xd099a4b0383be899ea2dedc04231176e2d8ac7fb02e469b3640e4c106e95499f)
2023-10-06 05:48:15.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #33 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc1a1ab3c77f52da155cc862d6502d30cdf4a849a130ae1e4a78776373d4d990b)
2023-10-06 05:48:16.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #34 / 0 tx / 0 pending / 0 (0.0%) gas / (0x48a578b3a037f06d9e6ff0b9cf5ce4ec184f43e697d5277ea5a7985f9cbe79ba)
2023-10-06 05:48:17.040+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #35 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe3eb43537f203fb6fd12681e737a3121ca5e06435cc99a9922ddf376b6182c92)
2023-10-06 05:48:18.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #36 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc2b5b23cb1481a7203174905e6294fa9ff8d29b5805db87a41d96e933176c982)
2023-10-06 05:48:19.023+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #37 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdfaa8de3ae8643f817fbbe9120bdd31b4900a8362a8e981ca2695a56fce35847)
2023-10-06 05:48:19.022+00:00 | EthScheduler-Workers-0 | INFO  | PersistBlockTask | Block 37 (0xdfaa8de3ae8643f817fbbe9120bdd31b4900a8362a8e981ca2695a56fce35847) is already imported
2023-10-06 05:48:20.019+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #38 / 0 tx / 0 pending / 0 (0.0%) gas / (0xbb3b1bbf88d1e5ac41f2b4c0a8b3890ea20d6d8d7b8563fecb8408f5fc9b0244)
2023-10-06 05:48:21.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #39 / 0 tx / 0 pending / 0 (0.0%) gas / (0xdd1a123c859d60533444ae566fdfd2e9b1e5683952b56d7f685ef647f964c641)
2023-10-06 05:48:22.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #40 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf43cb93445b2bcbf4edade31238bd443561c9e34138ef2a0f62a4228d5792527)
2023-10-06 05:48:23.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #41 / 0 tx / 0 pending / 0 (0.0%) gas / (0xabfe779972d82d5d163501dcf547a90442e87780e2656da67f74287059e12e0d)
2023-10-06 05:48:24.021+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #42 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1d030ecdfbfd6052181474f649a9cd52a9476a59d48877c7a80cf3907c4a3491)
2023-10-06 05:48:25.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #43 / 0 tx / 0 pending / 0 (0.0%) gas / (0x4409ee0c826863e5e6665281dd0678e6437b0dedea0310714ada4eb854671c66)
2023-10-06 05:48:26.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #44 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb64944b644d43fd3bf9f776cfc29ac03a5b2553dff75b547269c3bf027518eb2)
2023-10-06 05:48:27.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #45 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe5e64f090225cfa5ca3e4d2a46de7205f22ad7038a2e66a536467340931e7822)
2023-10-06 05:48:28.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #46 / 0 tx / 0 pending / 0 (0.0%) gas / (0xc3a31e17c5e9e8bbd368a7f608e4b37a59dc430e654a48de29156899e5fb84dd)
2023-10-06 05:48:29.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #47 / 0 tx / 0 pending / 0 (0.0%) gas / (0x99d6a48d383788651b9e3dbd28ce6d2a010d3a33b604ab1f0e020bd8656fd656)
2023-10-06 05:48:30.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #48 / 0 tx / 0 pending / 0 (0.0%) gas / (0x01b3190567a14ad64fea94afb5b580f1ba9d8809560a2f9c451de8e973d704e5)
2023-10-06 05:48:31.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #49 / 0 tx / 0 pending / 0 (0.0%) gas / (0xd24b6fd301c200ba245c56c6d2e5dd7bff88b514e19c9df5494c0e7bdb0acf8a)
2023-10-06 05:48:32.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #50 / 0 tx / 0 pending / 0 (0.0%) gas / (0xb48b6f36610ddc85ac7a367a684d357842b87182dfa69676b7848c8dc4557bdc)
2023-10-06 05:48:33.018+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #51 / 0 tx / 0 pending / 0 (0.0%) gas / (0x984fcc66d981f61384fd5ffa941c3b60b194e57415cd082c74065db35e87afe6)
2023-10-06 05:48:34.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #52 / 0 tx / 0 pending / 0 (0.0%) gas / (0xebb8d5a7e5c55619128b2cd2414c98754235bb7f1f03819fd8d0cb416276289a)
2023-10-06 05:48:35.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #53 / 0 tx / 0 pending / 0 (0.0%) gas / (0x23ff8a242b2750d7749436ec82d08c55642c7740f147e9035b9f32399f8f31a7)
2023-10-06 05:48:36.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #54 / 0 tx / 0 pending / 0 (0.0%) gas / (0x4ad47f3747fde73c25c65c2388f3e60502a2c1b93b5600b2ccd88f71a0ba9c9f)
2023-10-06 05:48:37.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #55 / 0 tx / 0 pending / 0 (0.0%) gas / (0x863b4190a633514a21c5fab7fb5d9874c271aced5514f8213818f77b6ad09c92)
2023-10-06 05:48:38.017+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #56 / 0 tx / 0 pending / 0 (0.0%) gas / (0xadc9f007eb0d882b7e2a657843b3f42dcc7a42fa9dfadb85dbb0d8ad8e8dedb6)
2023-10-06 05:48:39.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #57 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7c3d77d7afe90b88c6dd833c5025467eac223e7a1ea49df1395455a210304e3d)
2023-10-06 05:48:40.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #58 / 0 tx / 0 pending / 0 (0.0%) gas / (0xf295fbf9eb72bc024870ccc65c5b12ba0aa32f797da137947b302c5ddb11c06d)
2023-10-06 05:48:41.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #59 / 0 tx / 0 pending / 0 (0.0%) gas / (0x7d929e290acca8ff815e2d671c266f5f015bf57bc6378387414274e6a2abd141)
2023-10-06 05:48:42.012+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #60 / 0 tx / 0 pending / 0 (0.0%) gas / (0xbc1d86c0eccd98b13639b353812010ca964f02b0b7425db3f24385123bb4bc35)
2023-10-06 05:48:43.033+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #61 / 0 tx / 0 pending / 0 (0.0%) gas / (0x01479290712c0433e6d41ba84bbe1f9e3cee156fd7a79885b2139ccb5978df92)
2023-10-06 05:48:44.035+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #62 / 0 tx / 0 pending / 0 (0.0%) gas / (0x59915c946af81476bf182431ee877943f167c37cbbe7c1b473c61f63c401c001)
2023-10-06 05:48:45.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #63 / 0 tx / 0 pending / 0 (0.0%) gas / (0x1c40bee4db8d4cfc39567d172868c6e94bbf90d497cad60eac43285a3d78631f)
2023-10-06 05:48:46.033+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #64 / 0 tx / 0 pending / 0 (0.0%) gas / (0x44c1546b55938617968a7e9451ebe1936e2b8889393eddd5902502dac941f11a)
2023-10-06 05:48:47.013+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #65 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2e9b33d96a595305c3d78069e224d6eee782d1466dea97f18de6bd20cb4b72aa)
2023-10-06 05:48:48.032+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #66 / 0 tx / 0 pending / 0 (0.0%) gas / (0x12d06bce8aa5328a0af3a148b7c06acf2662b36007ede88805a001eac32e13d0)
2023-10-06 05:48:49.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #67 / 0 tx / 0 pending / 0 (0.0%) gas / (0x2bf64e3e5b292911242583a12426a21bc8b0e9d607c124b0e171d323f390bb4b)
2023-10-06 05:48:50.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #68 / 0 tx / 0 pending / 0 (0.0%) gas / (0x778341e3c579951ac20ee7cda2c6eeb041906abf902204996003ebfb22fcec8a)
2023-10-06 05:48:51.014+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #69 / 0 tx / 0 pending / 0 (0.0%) gas / (0x6c1b712b9cb71b4a2eee252c667a68e95bc7d5ff3ada389cd0d4379c6c87773c)
2023-10-06 05:48:52.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #70 / 0 tx / 0 pending / 0 (0.0%) gas / (0x69ada89e3e2e930ac66a3a1a81be5def05eb0b3bcab90e0ac3ead275e22bb50e)
2023-10-06 05:48:53.016+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #71 / 0 tx / 0 pending / 0 (0.0%) gas / (0xce308ff9c4d44b1c565fe68f7cd751234c51702d63785b73c6bb4c4dfa360e2d)
2023-10-06 05:48:54.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Produced #72 / 0 tx / 0 pending / 0 (0.0%) gas / (0xe2a5e5580b1f6d9c5d5bc364a9240f527be8577dd46e78a52927a7732953b940)
2023-10-06 05:48:55.015+00:00 | BftProcessorExecutor-QBFT-0 | INFO  | QbftBesuControllerBuilder | Imported #73 / 0 tx / 0 pending / 0 (0.0%) gas / (0x93639454db7f4a0b43f003bfe1e3635230558304ccfa673d4ab90178ec81bc9a)
